names,paths,durations,condition,mouse,sex,dataset,outlier,frameoffset,rec_id,height,width,computer,machine_p,filter,subject_id
Spontaneous_50Hz_filt01-15_float32_256-256-22503.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 24 Hours/410F_Spontaneous_50Hz_noiso,22503,Homecage Ctrl_Post24Hr_cohort2,410,F,acute_stress,0,1,188,256,256,neumann,float32,01-15,id_38037a1438d27899
Spontaneous_50Hz_filt01-15_float32_256-256-22501.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 24 Hours/411M_Spontaneous_50Hz_noiso,22501,Homecage Ctrl_Post24Hr_cohort2,411,M,acute_stress,0,1,189,256,256,neumann,float32,01-15,id_036827681c986846
Spontaneous_50Hz_filt01-15_float32_256-256-22506.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 24 Hours/413F_Spontaneous_50Hz_noiso,22506,Homecage Ctrl_Post24Hr_cohort2,413,F,acute_stress,0,1,190,256,256,neumann,float32,01-15,id_4f4e1ac00736980e
Spontaneous_50Hz_filt01-15_float32_256-256-22506.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 24 Hours/414M_Spontaneous_50Hz_noiso,22506,Homecage Ctrl_Post24Hr_cohort2,414,M,acute_stress,0,1,191,256,256,neumann,float32,01-15,id_1efb92b61168c98b
Spontaneous_50Hz_filt01-15_float32_256-256-22503.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post Homecage/395M_Spontaneous_50Hz_noiso_CVSP,22503,Homecage Ctrl_PostHomecage_cohort2,395,M,acute_stress,0,1,192,256,256,neumann,float32,01-15,id_0627b7305b3cece6
Spontaneous_50Hz_filt01-15_float32_256-256-22503.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post Homecage/398M_Spontaneous_50Hz_noiso,22503,Homecage Ctrl_PostHomecage_cohort2,398,M,acute_stress,0,1,193,256,256,neumann,float32,01-15,id_32e7c4768929831d
Spontaneous_50Hz_filt01-15_float32_256-256-22499.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post Homecage/401F_Spontaneous_50Hz_noiso,22499,Homecage Ctrl_PostHomecage_cohort2,401,F,acute_stress,0,1,194,256,256,neumann,float32,01-15,id_d917ad7f83a31006
Spontaneous_50Hz_filt01-15_float32_256-256-22509.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post Homecage/402F_Spontaneous_50Hz_noiso,22509,Homecage Ctrl_PostHomecage_cohort2,402,F,acute_stress,0,1,195,256,256,neumann,float32,01-15,id_0267a30fafe8670c
Spontaneous_50Hz_filt01-15_float32_256-256-22500.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post Homecage/403M_Spontaneous_50Hz_noiso,22500,Homecage Ctrl_PostHomecage_cohort2,403,M,acute_stress,0,1,196,256,256,neumann,float32,01-15,id_cfdddd4ac0c6e985
Spontaneous_50Hz_filt01-15_float32_256-256-22504.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post Homecage/405M_Spontaneous_50Hz_noiso,22504,Homecage Ctrl_PostHomecage_cohort2,405,M,acute_stress,0,1,197,256,256,neumann,float32,01-15,id_56d90e3bda7f67a3
Spontaneous_50Hz_filt01-15_float32_256-256-22509.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post Homecage/406F_Spontaneous_50Hz_noiso,22509,Homecage Ctrl_PostHomecage_cohort2,406,F,acute_stress,0,1,198,256,256,neumann,float32,01-15,id_becaf76c69392c0d
Spontaneous_50Hz_filt01-15_float32_256-256-22506.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post Homecage/408F_Spontaneous_50Hz_noiso,22506,Homecage Ctrl_PostHomecage_cohort2,408,F,acute_stress,0,1,199,256,256,neumann,float32,01-15,id_116f9c07dc0152c6
Spontaneous_50Hz_filt01-15_float32_256-256-22506.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post Homecage/409F_Spontaneous_50Hz_noiso,22506,Homecage Ctrl_PostHomecage_cohort2,409,F,acute_stress,0,1,200,256,256,neumann,float32,01-15,id_9d70730c9fada90e
Spontaneous_50Hz_filt01-15_float32_256-256-22498.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post Homecage/410F_Spontaneous_50Hz_noiso,22498,Homecage Ctrl_PostHomecage_cohort2,410,F,acute_stress,0,1,201,256,256,neumann,float32,01-15,id_3befb8ec4383c4b1
Spontaneous_50Hz_filt01-15_float32_256-256-22509.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post Homecage/411M_Spontaneous_50Hz_noiso,22509,Homecage Ctrl_PostHomecage_cohort2,411,M,acute_stress,0,1,202,256,256,neumann,float32,01-15,id_63c4c52eb4c79350
Spontaneous_50Hz_filt01-15_float32_256-256-22505.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post Homecage/413F_Spontaneous_50Hz_noiso,22505,Homecage Ctrl_PostHomecage_cohort2,413,F,acute_stress,0,1,203,256,256,neumann,float32,01-15,id_88358f2505e276c1
Spontaneous_50Hz_filt01-15_float32_256-256-22496.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post Homecage/414M_Spontaneous_50Hz_noiso,22496,Homecage Ctrl_PostHomecage_cohort2,414,M,acute_stress,0,1,204,256,256,neumann,float32,01-15,id_a059b020bc933fcd
Spontaneous_50Hz_filt01-15_float32_256-256-22599.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/24 Hours/419M_Spontaneous_50Hz_noiso,22599,ChronicKet_24Hours_cohort3,419,M,acute_stress,0,1,205,256,256,neumann,float32,01-15,id_9b2e6824c27e0c3f
Spontaneous_50Hz_filt01-15_float32_256-256-22610.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/24 Hours/421M_Spontaneous_50Hz_noiso,22610,ChronicKet_24Hours_cohort3,421,M,acute_stress,0,1,206,256,256,neumann,float32,01-15,id_10508cf6c3cf2e99
Spontaneous_50Hz_filt01-15_float32_256-256-22610.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/24 Hours/422M_Spontaneous_50Hz_noiso,22610,ChronicKet_24Hours_cohort3,422,M,acute_stress,0,1,207,256,256,neumann,float32,01-15,id_4180488c173deb91
Spontaneous_50Hz_filt01-15_float32_256-256-22611.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/24 Hours/426F_Spontaneous_50Hz_noiso,22611,ChronicKet_24Hours_cohort3,426,F,acute_stress,0,1,208,256,256,neumann,float32,01-15,id_10da956a15031a4d
Spontaneous_50Hz_filt01-15_float32_256-256-22599.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/24 Hours/428F_Spontaneous_50Hz_noiso,22599,ChronicKet_24Hours_cohort3,428,F,acute_stress,0,1,209,256,256,neumann,float32,01-15,id_60a5fbeba27c2de0
Spontaneous_50Hz_filt01-15_float32_256-256-22604.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/Baseline/419M_Spontaneous_50Hz_noiso,22604,ChronicKet_Baseline_cohort3,419,M,acute_stress,0,1,210,256,256,neumann,float32,01-15,id_e56dda693ac1d338
Spontaneous_50Hz_filt01-15_float32_256-256-22613.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/Baseline/421M_Spontaneous_50Hz_noiso,22613,ChronicKet_Baseline_cohort3,421,M,acute_stress,0,1,211,256,256,neumann,float32,01-15,id_609b8f190fe0994a
Spontaneous_50Hz_filt01-15_float32_256-256-22608.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/Baseline/422M_Spontaneous_50Hz_noiso,22608,ChronicKet_Baseline_cohort3,422,M,acute_stress,0,1,212,256,256,neumann,float32,01-15,id_39e68f24b2ffda98
Spontaneous_50Hz_filt01-15_float32_256-256-22598.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/Baseline/426F_Spontaneous_50Hz_noiso,22598,ChronicKet_Baseline_cohort3,426,F,acute_stress,0,1,213,256,256,neumann,float32,01-15,id_ad57a0f3489dd28d
Spontaneous_50Hz_filt01-15_float32_256-256-22604.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/Baseline/428F_Spontaneous_50Hz_noiso,22604,ChronicKet_Baseline_cohort3,428,F,acute_stress,0,1,214,256,256,neumann,float32,01-15,id_a914c44f212beb61
Spontaneous_50Hz_filt01-15_float32_256-256-22601.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/Post 1 Hour/419M_Spontaneous_50Hz_noiso,22601,ChronicKet_Post1Hr_cohort3,419,M,acute_stress,0,1,215,256,256,neumann,float32,01-15,id_ef025266be4cefb5
Spontaneous_50Hz_filt01-15_float32_256-256-22609.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/Post 1 Hour/421M_Spontaneous_50Hz_noiso,22609,ChronicKet_Post1Hr_cohort3,421,M,acute_stress,0,1,216,256,256,neumann,float32,01-15,id_fd917333d9f34d9e
Spontaneous_50Hz_filt01-15_float32_256-256-22613.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/Post 1 Hour/422M_Spontaneous_50Hz_noiso,22613,ChronicKet_Post1Hr_cohort3,422,M,acute_stress,0,1,217,256,256,neumann,float32,01-15,id_ef67ccf923adc1c4
Spontaneous_50Hz_filt01-15_float32_256-256-22617.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/Post 1 Hour/426F_Spontaneous_50Hz_noiso,22617,ChronicKet_Post1Hr_cohort3,426,F,acute_stress,0,1,218,256,256,neumann,float32,01-15,id_230202f2f1ec7a16
Spontaneous_50Hz_filt01-15_float32_256-256-22608.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/Post 1 Hour/428F_Spontaneous_50Hz_noiso,22608,ChronicKet_Post1Hr_cohort3,428,F,acute_stress,0,1,219,256,256,neumann,float32,01-15,id_7bfa48623210642b
Spontaneous_50Hz_filt01-15_float32_256-256-22607.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/Post Shock/419M_Spontaneous_50Hz_noiso,22607,ChronicKet_PostShock_cohort3,419,M,acute_stress,0,1,220,256,256,neumann,float32,01-15,id_1d4855c48ea22e61
Spontaneous_50Hz_filt01-15_float32_256-256-22603.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/Post Shock/421M_Spontaneous_50Hz_noiso,22603,ChronicKet_PostShock_cohort3,421,M,acute_stress,0,1,221,256,256,neumann,float32,01-15,id_5ef6650eab98f9b5
Spontaneous_50Hz_filt01-15_float32_256-256-22600.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/Post Shock/422M_Spontaneous_50Hz_noiso,22600,ChronicKet_PostShock_cohort3,422,M,acute_stress,0,1,222,256,256,neumann,float32,01-15,id_afb838d8bcd53862
Spontaneous_50Hz_filt01-15_float32_256-256-22595.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/Post Shock/426F_Spontaneous_50Hz_noiso,22595,ChronicKet_PostShock_cohort3,426,F,acute_stress,0,1,223,256,256,neumann,float32,01-15,id_ef7062714a6a3b17
Spontaneous_50Hz_filt01-15_float32_256-256-22616.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress Post 24hrs Ketamine/Post Shock/428F_Spontaneous_50Hz_noiso,22616,ChronicKet_PostShock_cohort3,428,F,acute_stress,0,1,224,256,256,neumann,float32,01-15,id_9f3ff77d5db9983f
Spontaneous_50Hz_filt01-15_float32_256-256-22596.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Baseline/419M_Spontaneous_50Hz_noiso,22596,Chronic_Baseline_cohort3,419,M,acute_stress,0,1,225,256,256,neumann,float32,01-15,id_f1e959ddb7db99fa
Spontaneous_50Hz_filt01-15_float32_256-256-22595.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Baseline/421M_Spontaneous_50Hz_noiso,22595,Chronic_Baseline_cohort3,421,M,acute_stress,0,1,226,256,256,neumann,float32,01-15,id_0381a8d75a1abfc3
Spontaneous_50Hz_filt01-15_float32_256-256-22605.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Baseline/422M_Spontaneous_50Hz_noiso,22605,Chronic_Baseline_cohort3,422,M,acute_stress,0,1,227,256,256,neumann,float32,01-15,id_5d398b5f64f75eb0
Spontaneous_50Hz_filt01-15_float32_256-256-22604.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Baseline/426F_Spontaneous_50Hz_noiso,22604,Chronic_Baseline_cohort3,426,F,acute_stress,0,1,228,256,256,neumann,float32,01-15,id_9bbfad6790d8aea8
Spontaneous_50Hz_filt01-15_float32_256-256-22615.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Baseline/428F_Spontaneous_50Hz_noiso,22615,Chronic_Baseline_cohort3,428,F,acute_stress,0,1,229,256,256,neumann,float32,01-15,id_a2dc2c4c566be310
Spontaneous_50Hz_filt01-15_float32_256-256-22612.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Post 1 Hour/419M_Spontaneous_50Hz_noiso,22612,Chronic_Post1Hr_cohort3,419,M,acute_stress,0,1,230,256,256,neumann,float32,01-15,id_11803ed2b9370721
Spontaneous_50Hz_filt01-15_float32_256-256-22596.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Post 1 Hour/421M_Spontaneous_50Hz_noiso,22596,Chronic_Post1Hr_cohort3,421,M,acute_stress,0,1,231,256,256,neumann,float32,01-15,id_dca8058fa5e60331
Spontaneous_50Hz_filt01-15_float32_256-256-22590.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Post 1 Hour/422M_Spontaneous_50Hz_noiso,22590,Chronic_Post1Hr_cohort3,422,M,acute_stress,0,1,232,256,256,neumann,float32,01-15,id_75a0f7754587293a
Spontaneous_50Hz_filt01-15_float32_256-256-22593.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Post 1 Hour/426F_Spontaneous_50Hz_noiso,22593,Chronic_Post1Hr_cohort3,426,F,acute_stress,0,1,233,256,256,neumann,float32,01-15,id_457bb7831efc34c6
Spontaneous_50Hz_filt01-15_float32_256-256-22610.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Post 1 Hour/428F_Spontaneous_50Hz_noiso,22610,Chronic_Post1Hr_cohort3,428,F,acute_stress,0,1,234,256,256,neumann,float32,01-15,id_026fdc1819172fb8
Spontaneous_50Hz_filt01-15_float32_256-256-22610.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Post 24 Hours/419M_Spontaneous_50Hz_noiso,22610,Chronic_Post24Hr_cohort3,419,M,acute_stress,0,1,235,256,256,neumann,float32,01-15,id_960ed5a6ab113b6a
Spontaneous_50Hz_filt01-15_float32_256-256-22611.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Post 24 Hours/421M_Spontaneous_50Hz_noiso,22611,Chronic_Post24Hr_cohort3,421,M,acute_stress,0,1,236,256,256,neumann,float32,01-15,id_151ec9fb80726269
Spontaneous_50Hz_filt01-15_float32_256-256-22617.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Post 24 Hours/422M_Spontaneous_50Hz_noiso,22617,Chronic_Post24Hr_cohort3,422,M,acute_stress,0,1,237,256,256,neumann,float32,01-15,id_9d62212c21714b9e
Spontaneous_50Hz_filt01-15_float32_256-256-22596.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Post 24 Hours/426F_Spontaneous_50Hz_noiso,22596,Chronic_Post24Hr_cohort3,426,F,acute_stress,0,1,238,256,256,neumann,float32,01-15,id_a9d5c90db1721154
Spontaneous_50Hz_filt01-15_float32_256-256-22607.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Post 24 Hours/428F_Spontaneous_50Hz_noiso,22607,Chronic_Post24Hr_cohort3,428,F,acute_stress,0,1,239,256,256,neumann,float32,01-15,id_12a7d32054c3280c
Spontaneous_50Hz_filt01-15_float32_256-256-22634.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Post Shock/419M_Spontaneous_50Hz_noiso,22634,Chronic_PostShock_cohort3,419,M,acute_stress,0,1,240,256,256,neumann,float32,01-15,id_96ab074bedb16712
Spontaneous_50Hz_filt01-15_float32_256-256-22603.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Post Shock/421M_Spontaneous_50Hz_noiso,22603,Chronic_PostShock_cohort3,421,M,acute_stress,0,1,241,256,256,neumann,float32,01-15,id_00a2320842c0f15e
Spontaneous_50Hz_filt01-15_float32_256-256-22610.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Post Shock/422M_Spontaneous_50Hz_noiso,22610,Chronic_PostShock_cohort3,422,M,acute_stress,0,1,242,256,256,neumann,float32,01-15,id_6b51404b59b887e9
Spontaneous_50Hz_filt01-15_float32_256-256-22608.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Post Shock/426F_Spontaneous_50Hz_noiso,22608,Chronic_PostShock_cohort3,426,F,acute_stress,0,1,243,256,256,neumann,float32,01-15,id_27e9d4819a6edbff
Spontaneous_50Hz_filt01-15_float32_256-256-22585.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Chronic Stress/Post Shock/428F_Spontaneous_50Hz_noiso,22585,Chronic_PostShock_cohort3,428,F,acute_stress,0,1,244,256,256,neumann,float32,01-15,id_484d5ccab102ca19
Spontaneous_50Hz_filt01-15_float32_256-256-22602.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Stress/Baseline/419M_Spontaneous_50Hz_noiso,22602,Acute_Baseline_cohort3,419,M,acute_stress,0,1,245,256,256,neumann,float32,01-15,id_32623bbad23627f0
Spontaneous_50Hz_filt01-15_float32_256-256-22609.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Stress/Baseline/421M_Spontaneous_50Hz_noiso,22609,Acute_Baseline_cohort3,421,M,acute_stress,0,1,246,256,256,neumann,float32,01-15,id_f19d3eec24a2de30
Spontaneous_50Hz_filt01-15_float32_256-256-22614.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Stress/Baseline/422M_Spontaneous_50Hz_noiso,22614,Acute_Baseline_cohort3,422,M,acute_stress,0,1,247,256,256,neumann,float32,01-15,id_b18b4cbe55d67d37
Spontaneous_50Hz_filt01-15_float32_256-256-22611.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Stress/Baseline/426F_Spontaneous_50Hz_noiso,22611,Acute_Baseline_cohort3,426,F,acute_stress,0,1,248,256,256,neumann,float32,01-15,id_5214406f6275aa61
Spontaneous_50Hz_filt01-15_float32_256-256-22609.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Stress/Baseline/428F_Spontaneous_50Hz_noiso,22609,Acute_Baseline_cohort3,428,F,acute_stress,0,1,249,256,256,neumann,float32,01-15,id_87d89a2a4b7c198f
Spontaneous_50Hz_filt01-15_float32_256-256-22618.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Stress/Post 24 Hours/419M_Spontaneous_50Hz_noiso,22618,Acute_Post24Hr_cohort3,419,M,acute_stress,0,1,250,256,256,neumann,float32,01-15,id_4488eb140c8a5c18
Spontaneous_50Hz_filt01-15_float32_256-256-22596.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Stress/Post 24 Hours/421M_Spontaneous_50Hz_noiso,22596,Acute_Post24Hr_cohort3,421,M,acute_stress,0,1,251,256,256,neumann,float32,01-15,id_92df5820010a194c
Spontaneous_50Hz_filt01-15_float32_256-256-22601.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Stress/Post 24 Hours/422M_Spontaneous_50Hz_noiso,22601,Acute_Post24Hr_cohort3,422,M,acute_stress,0,1,252,256,256,neumann,float32,01-15,id_434039268d7c8285
Spontaneous_50Hz_filt01-15_float32_256-256-22599.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Stress/Post 24 Hours/426F_Spontaneous_50Hz_noiso,22599,Acute_Post24Hr_cohort3,426,F,acute_stress,0,1,253,256,256,neumann,float32,01-15,id_4ea52dcc3ff401ba
Spontaneous_50Hz_filt01-15_float32_256-256-22602.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Stress/Post 24 Hours/428F_Spontaneous_50Hz_noiso,22602,Acute_Post24Hr_cohort3,428,F,acute_stress,0,1,254,256,256,neumann,float32,01-15,id_14ea9eb22533a34d
Spontaneous_50Hz_filt01-15_float32_256-256-22618.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Stress/Post Shock/419M_Spontaneous_50Hz_noiso,22618,Acute_PostShock_cohort3,419,M,acute_stress,0,1,255,256,256,neumann,float32,01-15,id_e950d7752e13d374
Spontaneous_50Hz_filt01-15_float32_256-256-22604.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Stress/Post Shock/421M_Spontaneous_50Hz_noiso,22604,Acute_PostShock_cohort3,421,M,acute_stress,0,1,256,256,256,neumann,float32,01-15,id_9049b2ab62b9fc5c
Spontaneous_50Hz_filt01-15_float32_256-256-22605.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Stress/Post Shock/422M_Spontaneous_50Hz_noiso,22605,Acute_PostShock_cohort3,422,M,acute_stress,0,1,257,256,256,neumann,float32,01-15,id_92af42bf71c17081
Spontaneous_50Hz_filt01-15_float32_256-256-22621.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Stress/Post Shock/426F_Spontaneous_50Hz_noiso,22621,Acute_PostShock_cohort3,426,F,acute_stress,0,1,258,256,256,neumann,float32,01-15,id_56a5757f0d80d4f7
Spontaneous_50Hz_filt01-15_float32_256-256-22594.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Acute Stress/Post Shock/428F_Spontaneous_50Hz_noiso,22594,Acute_PostShock_cohort3,428,F,acute_stress,0,1,259,256,256,neumann,float32,01-15,id_efc47012b78787df
Spontaneous_50Hz_filt01-15_float32_256-256-22608.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Baseline/419M_Spontaneous_50Hz_noiso,22608,Homecage Ctrl_Baseline_cohort3,419,M,acute_stress,0,1,260,256,256,neumann,float32,01-15,id_b76b49605cccfe04
Spontaneous_50Hz_filt01-15_float32_256-256-22598.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Baseline/421M_Spontaneous_50Hz_noiso,22598,Homecage Ctrl_Baseline_cohort3,421,M,acute_stress,0,1,261,256,256,neumann,float32,01-15,id_21ccd54fabbc962d
Spontaneous_50Hz_filt01-15_float32_256-256-22613.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Baseline/422M_Spontaneous_50Hz_noiso,22613,Homecage Ctrl_Baseline_cohort3,422,M,acute_stress,0,1,262,256,256,neumann,float32,01-15,id_d802f6637c8a830e
Spontaneous_50Hz_filt01-15_float32_256-256-22617.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Baseline/426F_Spontaneous_50Hz_noiso,22617,Homecage Ctrl_Baseline_cohort3,426,F,acute_stress,0,1,263,256,256,neumann,float32,01-15,id_607f4749c655a389
Spontaneous_50Hz_filt01-15_float32_256-256-22624.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Baseline/428F_Spontaneous_50Hz_noiso,22624,Homecage Ctrl_Baseline_cohort3,428,F,acute_stress,0,1,264,256,256,neumann,float32,01-15,id_da7fcb323b30b014
Spontaneous_50Hz_filt01-15_float32_256-256-22586.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Post 1 Hour/419M_Spontaneous_50Hz_noiso,22586,Homecage Ctrl_Post1Hr_cohort3,419,M,acute_stress,0,1,265,256,256,neumann,float32,01-15,id_b6e77112ab300a12
Spontaneous_50Hz_filt01-15_float32_256-256-22611.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Post 1 Hour/421M_Spontaneous_50Hz_noiso,22611,Homecage Ctrl_Post1Hr_cohort3,421,M,acute_stress,0,1,266,256,256,neumann,float32,01-15,id_7a9508b18b813f49
Spontaneous_50Hz_filt01-15_float32_256-256-22605.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Post 1 Hour/422M_Spontaneous_50Hz_noiso,22605,Homecage Ctrl_Post1Hr_cohort3,422,M,acute_stress,0,1,267,256,256,neumann,float32,01-15,id_4462351456e72cdf
Spontaneous_50Hz_filt01-15_float32_256-256-22590.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Post 1 Hour/426F_Spontaneous_50Hz_noiso,22590,Homecage Ctrl_Post1Hr_cohort3,426,F,acute_stress,0,1,268,256,256,neumann,float32,01-15,id_0cef2d7580748366
Spontaneous_50Hz_filt01-15_float32_256-256-22605.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Post 1 Hour/428F_Spontaneous_50Hz_noiso,22605,Homecage Ctrl_Post1Hr_cohort3,428,F,acute_stress,0,1,269,256,256,neumann,float32,01-15,id_1daf85eb23f934d1
Spontaneous_50Hz_filt01-15_float32_256-256-22602.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Post 24 Hours/419M_Spontaneous_50Hz_noiso,22602,Homecage Ctrl_Post24Hr_cohort3,419,M,acute_stress,0,1,270,256,256,neumann,float32,01-15,id_b0512ffe547085ea
Spontaneous_50Hz_filt01-15_float32_256-256-22609.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Post 24 Hours/421M_Spontaneous_50Hz_noiso,22609,Homecage Ctrl_Post24Hr_cohort3,421,M,acute_stress,0,1,271,256,256,neumann,float32,01-15,id_20c1ab1caf152815
Spontaneous_50Hz_filt01-15_float32_256-256-22614.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Post 24 Hours/422M_Spontaneous_50Hz_noiso,22614,Homecage Ctrl_Post24Hr_cohort3,422,M,acute_stress,0,1,272,256,256,neumann,float32,01-15,id_a43a0b00da72f29b
Spontaneous_50Hz_filt01-15_float32_256-256-22611.raw,raw_data/acute_stress/Alex Acute Stress Cohort 3/Homecage Control/Post 24 Hours/426F_Spontaneous_50Hz_noiso,22611,Homecage Ctrl_Post24Hr_cohort3,426,F,acute_stress,0,1,273,256,256,neumann,float32,01-15,id_4cbdc1fe7770f789
